<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Ahmad Yani - 351 ; InstanceIndex : 29774
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BMP1 ; InstanceIndex : 29785
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BMP2 ; InstanceIndex : 29786
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BMP3 ; InstanceIndex : 29787
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BMP4 ; InstanceIndex : 29788
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BTR 80 - 01 ; InstanceIndex : 29781
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BTR 80 - 02 ; InstanceIndex : 29782
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BTR 80 - 03 ; InstanceIndex : 29783
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : BTR 80 - 04 ; InstanceIndex : 29784
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Bung Tomo - 357 ; InstanceIndex : 29799
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Diponegoro - 365 ; InstanceIndex : 29801
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Frans Kaisiepo - 368 ; InstanceIndex : 29776
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : HU - 410 ; InstanceIndex : 29789
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : I Gusti Ngurah Rai - 332 ; InstanceIndex : 29777
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Karel Satsuitubun - 356 ; InstanceIndex : 29775
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : LCU1 ; InstanceIndex : 29778
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : LCU2 ; InstanceIndex : 29779
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Makassar - 590 ; InstanceIndex : 29768
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Regu - 01 ; InstanceIndex : 29790
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Regu - 02 ; InstanceIndex : 29791
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Regu - 03 ; InstanceIndex : 29792
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Surabaya - 591 ; InstanceIndex : 29769
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Teluk Bintuni - 520 ; InstanceIndex : 29770
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Teluk Wondama - 527 ; InstanceIndex : 29773
<09 Dec 2025 13:06:22> [TT3Unit.SetInstanceIndex] InstanceName : Usman-Harun - 359 ; InstanceIndex : 29800
<30 Nov 2025 08:25:33> [LoadScenarioID] Load Peta
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Usman-Harun - 359 ; Platform ID = 29800 X = 117° 48' 41.2" E Y = 00° 31' 15.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Australia - Collins ; Platform ID = 29900 X = 117° 55' 39.7" E Y = 00° 39' 00.9" N Z = 0.000 Course = 359.997 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Client.LogEventRecv] <0031> CPID_UDP_PLATFORM_MOVE
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Ahmad Yani - 351 ; Platform ID = 29774 X = 117° 56' 47.4" E Y = 00° 38' 16.1" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Bung Tomo - 357 ; Platform ID = 29799 X = 117° 51' 42.5" E Y = 00° 30' 57.0" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Diponegoro - 365 ; Platform ID = 29801 X = 118° 00' 16.1" E Y = 00° 36' 17.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Frans Kaisiepo - 368 ; Platform ID = 29776 X = 117° 47' 54.3" E Y = 00° 34' 29.1" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : I Gusti Ngurah Rai - 332 ; Platform ID = 29777 X = 118° 00' 29.8" E Y = 00° 39' 25.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Karel Satsuitubun - 356 ; Platform ID = 29775 X = 117° 50' 30.4" E Y = 00° 35' 06.3" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Makassar - 590 ; Platform ID = 29768 X = 117° 54' 48.9" E Y = 00° 33' 00.4" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Surabaya - 591 ; Platform ID = 29769 X = 117° 51' 17.2" E Y = 00° 35' 08.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Bintuni - 520 ; Platform ID = 29770 X = 117° 58' 00.6" E Y = 00° 34' 28.2" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Wondama - 527 ; Platform ID = 29773 X = 117° 54' 00.2" E Y = 00° 37' 07.4" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Usman-Harun - 359 ; Platform ID = 29800 X = 117° 48' 41.2" E Y = 00° 31' 15.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Australia - Collins ; Platform ID = 29900 X = 117° 55' 39.7" E Y = 00° 39' 00.9" N Z = 0.000 Course = 0.002 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Ahmad Yani - 351 ; Platform ID = 29774 X = 117° 56' 47.4" E Y = 00° 38' 16.1" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Bung Tomo - 357 ; Platform ID = 29799 X = 117° 51' 42.5" E Y = 00° 30' 57.0" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Diponegoro - 365 ; Platform ID = 29801 X = 118° 00' 16.1" E Y = 00° 36' 17.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Frans Kaisiepo - 368 ; Platform ID = 29776 X = 117° 47' 54.3" E Y = 00° 34' 29.1" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : I Gusti Ngurah Rai - 332 ; Platform ID = 29777 X = 118° 00' 29.8" E Y = 00° 39' 25.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Karel Satsuitubun - 356 ; Platform ID = 29775 X = 117° 50' 30.4" E Y = 00° 35' 06.3" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Makassar - 590 ; Platform ID = 29768 X = 117° 54' 48.9" E Y = 00° 33' 00.4" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Surabaya - 591 ; Platform ID = 29769 X = 117° 51' 17.2" E Y = 00° 35' 08.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Bintuni - 520 ; Platform ID = 29770 X = 117° 58' 00.6" E Y = 00° 34' 28.2" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Wondama - 527 ; Platform ID = 29773 X = 117° 54' 00.2" E Y = 00° 37' 07.4" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Usman-Harun - 359 ; Platform ID = 29800 X = 117° 48' 41.2" E Y = 00° 31' 15.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Australia - Collins ; Platform ID = 29900 X = 117° 55' 39.7" E Y = 00° 39' 00.9" N Z = 0.000 Course = 0.003 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Ahmad Yani - 351 ; Platform ID = 29774 X = 117° 56' 47.4" E Y = 00° 38' 16.1" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Bung Tomo - 357 ; Platform ID = 29799 X = 117° 51' 42.5" E Y = 00° 30' 57.0" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Diponegoro - 365 ; Platform ID = 29801 X = 118° 00' 16.1" E Y = 00° 36' 17.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Frans Kaisiepo - 368 ; Platform ID = 29776 X = 117° 47' 54.3" E Y = 00° 34' 29.1" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : I Gusti Ngurah Rai - 332 ; Platform ID = 29777 X = 118° 00' 29.8" E Y = 00° 39' 25.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Karel Satsuitubun - 356 ; Platform ID = 29775 X = 117° 50' 30.4" E Y = 00° 35' 06.3" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Makassar - 590 ; Platform ID = 29768 X = 117° 54' 48.9" E Y = 00° 33' 00.4" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Surabaya - 591 ; Platform ID = 29769 X = 117° 51' 17.2" E Y = 00° 35' 08.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Bintuni - 520 ; Platform ID = 29770 X = 117° 58' 00.6" E Y = 00° 34' 28.2" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Wondama - 527 ; Platform ID = 29773 X = 117° 54' 00.2" E Y = 00° 37' 07.4" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Usman-Harun - 359 ; Platform ID = 29800 X = 117° 48' 41.2" E Y = 00° 31' 15.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:49> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Australia - Collins ; Platform ID = 29900 X = 117° 55' 39.7" E Y = 00° 39' 00.9" N Z = 0.000 Course = 0.001 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Ahmad Yani - 351 ; Platform ID = 29774 X = 117° 56' 47.4" E Y = 00° 38' 16.1" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Bung Tomo - 357 ; Platform ID = 29799 X = 117° 51' 42.5" E Y = 00° 30' 57.0" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Diponegoro - 365 ; Platform ID = 29801 X = 118° 00' 16.1" E Y = 00° 36' 17.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Frans Kaisiepo - 368 ; Platform ID = 29776 X = 117° 47' 54.3" E Y = 00° 34' 29.1" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : I Gusti Ngurah Rai - 332 ; Platform ID = 29777 X = 118° 00' 29.8" E Y = 00° 39' 25.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Karel Satsuitubun - 356 ; Platform ID = 29775 X = 117° 50' 30.4" E Y = 00° 35' 06.3" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Makassar - 590 ; Platform ID = 29768 X = 117° 54' 48.9" E Y = 00° 33' 00.4" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Surabaya - 591 ; Platform ID = 29769 X = 117° 51' 17.2" E Y = 00° 35' 08.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Bintuni - 520 ; Platform ID = 29770 X = 117° 58' 00.6" E Y = 00° 34' 28.2" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Wondama - 527 ; Platform ID = 29773 X = 117° 54' 00.2" E Y = 00° 37' 07.4" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Usman-Harun - 359 ; Platform ID = 29800 X = 117° 48' 41.2" E Y = 00° 31' 15.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Australia - Collins ; Platform ID = 29900 X = 117° 55' 39.7" E Y = 00° 39' 00.9" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Ahmad Yani - 351 ; Platform ID = 29774 X = 117° 56' 47.4" E Y = 00° 38' 16.1" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Bung Tomo - 357 ; Platform ID = 29799 X = 117° 51' 42.5" E Y = 00° 30' 57.0" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Diponegoro - 365 ; Platform ID = 29801 X = 118° 00' 16.1" E Y = 00° 36' 17.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Frans Kaisiepo - 368 ; Platform ID = 29776 X = 117° 47' 54.3" E Y = 00° 34' 29.1" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : I Gusti Ngurah Rai - 332 ; Platform ID = 29777 X = 118° 00' 29.8" E Y = 00° 39' 25.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Karel Satsuitubun - 356 ; Platform ID = 29775 X = 117° 50' 30.4" E Y = 00° 35' 06.3" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Makassar - 590 ; Platform ID = 29768 X = 117° 54' 48.9" E Y = 00° 33' 00.4" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Surabaya - 591 ; Platform ID = 29769 X = 117° 51' 17.2" E Y = 00° 35' 08.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Bintuni - 520 ; Platform ID = 29770 X = 117° 58' 00.6" E Y = 00° 34' 28.2" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Wondama - 527 ; Platform ID = 29773 X = 117° 54' 00.2" E Y = 00° 37' 07.4" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Usman-Harun - 359 ; Platform ID = 29800 X = 117° 48' 41.2" E Y = 00° 31' 15.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Australia - Collins ; Platform ID = 29900 X = 117° 55' 39.7" E Y = 00° 39' 00.9" N Z = 0.000 Course = 359.998 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Ahmad Yani - 351 ; Platform ID = 29774 X = 117° 56' 47.4" E Y = 00° 38' 16.1" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Bung Tomo - 357 ; Platform ID = 29799 X = 117° 51' 42.5" E Y = 00° 30' 57.0" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Diponegoro - 365 ; Platform ID = 29801 X = 118° 00' 16.1" E Y = 00° 36' 17.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Frans Kaisiepo - 368 ; Platform ID = 29776 X = 117° 47' 54.3" E Y = 00° 34' 29.1" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : I Gusti Ngurah Rai - 332 ; Platform ID = 29777 X = 118° 00' 29.8" E Y = 00° 39' 25.3" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Karel Satsuitubun - 356 ; Platform ID = 29775 X = 117° 50' 30.4" E Y = 00° 35' 06.3" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Makassar - 590 ; Platform ID = 29768 X = 117° 54' 48.9" E Y = 00° 33' 00.4" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Surabaya - 591 ; Platform ID = 29769 X = 117° 51' 17.2" E Y = 00° 35' 08.2" N Z = 0.000 Course = 360.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Bintuni - 520 ; Platform ID = 29770 X = 117° 58' 00.6" E Y = 00° 34' 28.2" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
<30 Nov 2025 08:54:57> [TSimMgr_Server.netRecv_Synch_Pos_VBS] Sender : 192.168.1.50Platform Name : Teluk Wondama - 527 ; Platform ID = 29773 X = 117° 54' 00.2" E Y = 00° 37' 07.4" N Z = 0.000 Course = 0.000 Speed = 0.00 Altitude = 0.00
